Close,High,Low,Open,Volume,Date
17.933315277,17.93996109,17.704039178,17.710684991,2076100,2003-04-22
17.740602493,17.826996848,17.634271955,17.817027489,2259200,2003-04-23
17.444858551,17.584416811,17.328560001,17.524607034,1652700,2003-04-24
17.129201889,17.218918522,17.08600471,17.159107433,2190500,2003-04-25
17.634263992,17.670815336,17.524611229,17.537901589,2026800,2003-04-28
18.185852051,18.258954731,18.076199298,18.192497864,3793900,2003-04-29
18.17256546,18.265605606,18.139337651,18.182534817,2130800,2003-04-30
18.102781296,18.172560435,17.979836916,18.159270076,2083100,2003-05-01
18.538080215,18.538080215,18.295513629,18.318773352,1753500,2003-05-02
18.308805466,18.451687356,18.308805466,18.405167907,1068500,2003-05-05
18.694248199,18.807224514,18.631114862,18.644406491,2763400,2003-05-06
18.740772247,18.900268025,18.707543168,18.830487592,1304200,2003-05-07
18.657701492,18.873684804,18.607858507,18.790614007,1567400,2003-05-08
19.073049545,19.099631533,18.973363606,19.059757918,1767900,2003-05-09
19.013240814,19.043146346,18.847099252,18.89694096,965200,2003-05-12
18.883651733,18.96672252,18.81387131,18.870360103,721500,2003-05-13
19.00992012,19.146156171,18.980014584,19.132865808,694700,2003-05-14
19.195997238,19.265776394,19.126218083,19.239194401,1020600,2003-05-15
19.189348221,19.292356434,19.132860705,19.212607935,1102200,2003-05-16
18.823839188,19.056436357,18.810547559,19.036500181,1481900,2003-05-19
19.006595612,19.106280299,18.933492916,19.039823418,1517500,2003-05-20
18.960079193,19.019890268,18.87036258,18.950109836,729400,2003-05-21
19.156122208,19.156122208,19.033176542,19.056436258,1093500,2003-05-22
19.245838165,19.318940859,19.179382554,19.262453336,837300,2003-05-23
19.631290436,19.674486336,19.408660051,19.421951682,1603600,2003-05-27
19.820684433,19.927014908,19.777487282,19.81071508,3653700,2003-05-28
19.764198303,20.030024525,19.661190088,19.936985664,7165800,2003-05-29
19.694416046,19.820683957,19.624636912,19.717675758,3400900,2003-05-30
19.843948364,19.986830207,19.814042833,19.936987232,1673100,2003-06-02
19.807394028,19.943630036,19.68777192,19.877173168,864600,2003-06-03
19.91040802,20.036675986,19.853920486,19.870534392,1761100,2003-06-04
20.093162537,20.136358434,19.983508488,20.030027927,920100,2003-06-05
20.209461212,20.415476412,20.119744609,20.299177815,632200,2003-06-06
19.94695282,20.063252658,19.853913963,19.996795789,1533400,2003-06-09
19.900438309,20.036674354,19.787461983,20.003446545,874600,2003-06-10
20.126386642,20.179551886,19.956922824,20.003442254,1402300,2003-06-11
20.285886765,20.295856121,20.076548018,20.136359088,591600,2003-06-12
20.09980011,20.382240165,20.093154297,20.378917893,565300,2003-06-13
20.598230362,20.598230362,20.445379169,20.445379169,676000,2003-06-16
20.757732391,20.830833835,20.707889403,20.784314389,724700,2003-06-17
20.601551056,20.671330199,20.538417727,20.621488497,662200,2003-06-18
20.269275665,20.455354718,20.252661758,20.392220097,546800,2003-06-19
20.275920868,20.488581912,20.242691788,20.471968005,601000,2003-06-20
20.089838028,20.249333781,19.986831067,20.179554626,830700,2003-06-23
20.069908142,20.103135959,19.960254065,19.986837332,530000,2003-06-24
19.837303162,19.973539195,19.770846282,19.883822597,865900,2003-06-25
19.853923798,19.903766791,19.697750268,19.770852987,448100,2003-06-26
19.6346035,19.860556053,19.6346035,19.860556053,407800,2003-06-27
19.641263962,19.814051411,19.554869603,19.737626413,1068700,2003-06-30
19.485086441,19.501700347,19.239197585,19.392047552,1296100,2003-07-01
19.737613678,19.777487289,19.588086052,19.594731865,517300,2003-07-02
19.601381302,19.694420167,19.548216055,19.561506416,271800,2003-07-03
20.046644211,20.136359551,19.770848572,19.8838249,750500,2003-07-07
20.126386642,20.126386642,19.936985383,20.053283957,607900,2003-07-08
20.020055771,20.156291784,19.970212801,20.136354343,432000,2003-07-09
19.860557556,19.917045065,19.80406878,19.820683946,475400,2003-07-10
20.096487045,20.099810587,19.963574531,19.996802342,384200,2003-07-11
20.31911087,20.485252411,20.295851156,20.335724771,571300,2003-07-14
20.172903061,20.501863828,20.172903061,20.501863828,566300,2003-07-15
20.186201096,20.259303793,19.976862359,20.209460814,614400,2003-07-16
19.976867676,20.016742577,19.903766226,19.936994043,724800,2003-07-17
20.2526474,20.275907107,20.046632312,20.169576657,511200,2003-07-18
20.063262939,20.109782392,19.970222768,20.0998143,466200,2003-07-21
20.09980011,20.176225051,19.960240585,20.026697441,598500,2003-07-22
20.020055771,20.056607113,19.953598901,20.053283572,523900,2003-07-23
19.976867676,20.192852285,19.976867676,20.116427293,539100,2003-07-24
20.219423294,20.265943986,20.063251121,20.07654148,467800,2003-07-25
20.305822372,20.505191744,20.279239113,20.458672309,569600,2003-07-28
20.312467575,20.521805029,20.305821761,20.488577224,492400,2003-07-29
20.368955612,20.385569515,20.242687668,20.312468089,342100,2003-07-30
20.452028275,20.64807539,20.452028275,20.555036511,585200,2003-07-31
20.388902664,20.515170668,20.339059664,20.488587397,434100,2003-08-01
20.927192688,20.960421764,20.73446912,20.933838503,1316500,2003-08-04
20.561676025,20.75439954,20.561676025,20.734463368,726900,2003-08-05
20.452028275,20.591587861,20.402186561,20.491901899,566800,2003-08-06
20.574968338,20.588259966,20.302496305,20.332401834,642600,2003-08-07
20.581624985,20.711216523,20.55171944,20.664695801,425900,2003-08-08
20.761051178,20.817539973,20.651398397,20.741113733,543700,2003-08-11
21.033519745,21.036843286,20.883992098,20.950448971,866100,2003-08-12
21.359165192,21.448883082,21.29935411,21.40568464,1247700,2003-08-13
21.6980896,21.807741107,21.598403646,21.598403646,1501900,2003-08-14
21.691432953,21.691432953,21.555198247,21.641589998,257500,2003-08-15
21.661552429,21.698103801,21.531962125,21.621677514,821000,2003-08-18
21.605041504,21.611688584,21.445547069,21.588428873,445500,2003-08-19
21.618585587,21.649053422,21.432393832,21.540723627,575800,2003-08-20
21.7675457,21.845406389,21.649059068,21.831864838,563000,2003-08-21
21.584737778,21.811554238,21.581353036,21.781085102,418300,2003-08-22
21.567808151,21.588120475,21.479790666,21.584734442,492600,2003-08-25
21.564422607,21.581348897,21.405312642,21.544110285,371900,2003-08-26
21.598278046,21.65921373,21.418857025,21.503489777,529500,2003-08-27
21.774312973,21.808165555,21.618589029,21.682910743,281100,2003-08-28
21.774312973,21.794624006,21.682910743,21.730304875,292300,2003-08-29
21.9503479,21.9503479,21.740460342,21.791240506,438500,2003-09-02
22.038373947,22.126392756,22.014676874,22.078998609,433100,2003-09-03
21.936807632,22.028209857,21.83524731,22.00112676,371400,2003-09-04
21.8691082,22.021448742,21.811558534,21.85895268,437200,2003-09-05
22.123006821,22.20087011,22.092540261,22.123006821,776500,2003-09-08
21.936807632,22.051906921,21.889413504,21.957118664,242700,2003-09-09
21.686296463,21.811553871,21.672754912,21.777701285,365200,2003-09-10
21.845409393,21.977436303,21.787859732,21.852181461,184300,2003-09-11
21.946962357,21.967273387,21.814935491,21.950345806,255900,2003-09-12
21.794624329,21.892798626,21.770927262,21.892798626,222300,2003-09-15
22.139925003,22.139925003,21.875871271,21.875871271,498400,2003-09-16
22.139925003,22.326115479,22.119611389,22.288876867,383000,2003-09-17
22.647731781,22.661273335,22.261806522,22.583410044,679400,2003-09-18
22.427679062,22.50892578,22.353201828,22.481845262,329900,2003-09-19
22.437839508,22.50216124,22.271960002,22.403986917,555200,2003-09-22
22.529243469,22.600334683,22.427683116,22.546168473,704800,2003-09-23
22.732355118,23.020105925,22.715427536,23.020105925,1000500,2003-09-24
22.769601822,22.979489445,22.7492882,22.925325813,452800,2003-09-25
22.681573868,22.745895575,22.61386871,22.705270931,331100,2003-09-26
22.722202301,22.722202301,22.596944898,22.647725066,697800,2003-09-29
22.34305191,22.536014528,22.234722065,22.536014528,496300,2003-09-30
23.016719818,23.016719818,22.610483689,22.610483689,925500,2003-10-01
23.341714859,23.466972277,23.053963983,23.091202605,882600,2003-10-02
23.629465103,23.819041639,23.507593735,23.527904769,565900,2003-10-03
23.859676361,23.951078634,23.747960463,23.788582547,404800,2003-10-06
24.005235672,24.039088257,23.771648444,23.822428613,477500,2003-10-07
23.744567871,23.944302536,23.676862694,23.937530468,565700,2003-10-08
23.961227417,24.181273117,23.890136206,24.028935177,708800,2003-10-09
23.981544495,24.032324682,23.873214634,23.910453266,235300,2003-10-10
24.123716354,24.22189064,24.028928101,24.079705678,346000,2003-10-13
24.059398651,24.069554168,23.846125046,23.856280563,490200,2003-10-14
24.303150177,24.401324515,24.228672915,24.326847253,402300,2003-10-15
24.289598465,24.330223113,24.144030036,24.144030036,537500,2003-10-16
23.944299698,24.188039858,23.930758147,24.089868137,323400,2003-10-17
24.651823044,24.661978559,24.529951698,24.553648761,739100,2003-10-20
24.949735641,25.017443397,24.868488918,24.936196673,725500,2003-10-21
24.65520668,24.814316621,24.638279102,24.726297861,504300,2003-10-22
24.211738586,24.262518758,24.03231755,24.116950309,578100,2003-10-23
24.164335251,24.259126075,24.079702524,24.089860621,358500,2003-10-24
24.184650421,24.458859647,24.160953359,24.340374339,418300,2003-10-27
25.078371048,25.078371048,24.756765126,24.763537191,641500,2003-10-28
25.27472496,25.386438224,25.179934114,25.179934114,549800,2003-10-29
25.467691422,25.704662118,25.433836251,25.667423497,701100,2003-10-30
25.413536072,25.491399381,25.30182016,25.322133788,368600,2003-10-31
25.985645294,26.093975132,25.873929423,26.033039437,510900,2003-11-03
25.714817047,25.823146875,25.64372584,25.789294288,470700,2003-11-04
25.423679352,25.464304004,25.291652459,25.389826766,551500,2003-11-05
25.372898102,25.403367236,25.223946214,25.349201034,540900,2003-11-06
25.630189896,25.772372341,25.494776936,25.494776936,335500,2003-11-07
25.450769424,25.677584652,25.44738339,25.677584652,317100,2003-11-10
25.437223434,25.521856199,25.359362738,25.406756879,304600,2003-11-11
25.67757225,25.694499831,25.454143165,25.454143165,619400,2003-11-12
26.033021927,26.033021927,25.762196224,25.877298052,613600,2003-11-13
25.616630554,26.043180178,25.616630554,25.93146437,280500,2003-11-14
25.416908264,25.538779632,25.237487246,25.450760848,381900,2003-11-17
25.396595001,25.792678242,25.396595001,25.701273424,512600,2003-11-18
25.220565796,25.251032354,25.017447662,25.139319059,501000,2003-11-19
24.685676575,24.99035495,24.645054513,24.780464829,582900,2003-11-20
25.328899384,25.383065605,25.240880565,25.271349711,430400,2003-11-21
25.735136032,25.768991212,25.589567539,25.589567539,400900,2003-11-24
25.840908051,25.922801124,25.629348124,25.799960212,551500,2003-11-25
25.799964905,25.820437526,25.677123971,25.813614187,380500,2003-11-26
25.956920624,25.994455488,25.892087203,25.892087203,248300,2003-11-28
26.328853607,26.424395942,26.072935524,26.2742565,583300,2003-12-01
25.933038712,26.100237837,25.817023735,26.06952891,429700,2003-12-02
26.066112518,26.134356307,26.001279097,26.042226932,285800,2003-12-03
25.847723007,25.980800185,25.813601121,25.980800185,348400,2003-12-04
25.694177628,25.85796375,25.605458626,25.660053132,293800,2003-12-05
25.926218033,25.926218033,25.721481413,25.769252597,292800,2003-12-08
25.95350647,26.19918826,25.939857192,26.175302675,210500,2003-12-09
25.735120773,25.817016431,25.591807277,25.817016431,325100,2003-12-10
26.089994431,26.165064149,25.810190772,25.830663385,313400,2003-12-11
26.151428223,26.185550129,25.881860733,25.95693049,247500,2003-12-12
25.997875214,26.148012106,25.950104029,26.148012106,421500,2003-12-15
26.093416214,26.107065495,25.864796614,26.069530623,391700,2003-12-16
25.994449615,26.107054183,25.857959468,26.089991938,262100,2003-12-17
26.318611145,26.325437084,25.987625989,26.028571211,334500,2003-12-18
26.44487381,26.560888781,26.311796589,26.366391103,360800,2003-12-19
26.581367493,26.581367493,26.380043847,26.3971061,227000,2003-12-22
26.642784119,26.711027912,26.588187001,26.618898531,196600,2003-12-23
26.748558044,26.786092905,26.543824097,26.69396354,64600,2003-12-24
26.80316925,26.854350812,26.632557104,26.683738665,112500,2003-12-26
26.717863083,26.734922735,26.506303085,26.659852975,418500,2003-12-29
26.717863083,26.82364178,26.653029634,26.782693928,248000,2003-12-30
26.895303726,26.99084613,26.751990121,26.769049777,177800,2003-12-31
27.059072495,27.24674419,27.035186911,27.096607354,445700,2004-01-02
27.393489838,27.451497351,27.226290639,27.352544583,519300,2004-01-05
27.652807236,27.700578412,27.46854587,27.519730017,452100,2004-01-06
27.765419006,27.799540912,27.536796773,27.645988433,654100,2004-01-07
27.956495285,27.976967901,27.878012583,27.942846006,302300,2004-01-08
27.526546478,27.785877513,27.332048853,27.444653426,923700,2004-01-09
27.56750679,27.581156072,27.304762666,27.489024069,434000,2004-01-12
26.960123062,27.311583549,26.871404047,27.311583549,902400,2004-01-13
27.147787094,27.209207533,27.004473605,27.045421432,462400,2004-01-14
26.79633522,26.990832904,26.642785376,26.929412446,453500,2004-01-15
26.513111115,26.653014243,26.444867337,26.468752919,508900,2004-01-16
27.144371033,27.229677035,26.980582362,27.178492913,858200,2004-01-20
27.519744873,27.519744873,27.127336342,27.147808971,558600,2004-01-21
27.222856522,27.468538274,27.127314196,27.468538274,261800,2004-01-22
26.919185638,27.052262911,26.874827415,27.031790286,394000,2004-01-23
26.922588348,27.229690631,26.69737914,26.895289789,350400,2004-01-26
26.714443207,26.765627358,26.615487875,26.676908336,392700,2004-01-27
26.393695831,26.905532218,26.393695831,26.813402814,327700,2004-01-28
26.461942673,26.502887918,26.274268286,26.479002324,1068400,2004-01-29
26.479007721,26.537015233,26.359579725,26.482420693,442500,2004-01-30
25.915975571,26.086587662,25.765838701,25.991045307,626400,2004-02-02
26.22990036,26.359564595,26.151417663,26.171890278,327300,2004-02-03
26.062705994,26.195783236,26.018347781,26.137775741,318900,2004-02-04
26.188959122,26.284501488,26.16507353,26.274265177,259800,2004-02-05
26.881635666,26.963528725,26.728085854,26.769031082,426800,2004-02-06
27.369602203,27.465144596,27.294532437,27.35936589,743100,2004-02-09
27.263818741,27.475376115,27.212634581,27.44125421,342000,2004-02-10
27.741533279,27.751769591,27.171686789,27.263818796,925700,2004-02-11
27.311588287,27.478787435,27.274053413,27.359359472,280500,2004-02-12
27.652807236,27.806357072,27.581150472,27.768822205,454600,2004-02-13
28.1475811,28.263598672,28.024740191,28.123695513,378700,2004-02-17
27.693758011,27.905315354,27.65622314,27.901902383,504000,2004-02-18
27.990613937,28.287479857,27.929193492,28.031561769,435700,2004-02-19
27.608448029,27.966731834,27.529965326,27.966731834,449000,2004-02-20
27.734704971,28.082755143,27.673284506,28.062279919,377200,2004-02-23
27.929201126,28.034982402,27.840482102,27.840482102,326500,2004-02-24
27.80975914,27.942836307,27.751751678,27.908714424,330200,2004-02-25
27.796115875,27.867772626,27.615267512,27.738108401,225100,2004-02-26
27.895069122,28.017910002,27.792700855,27.915541734,242900,2004-02-27
27.741533279,27.826839344,27.553858896,27.567508179,628300,2004-03-01
26.881635666,26.932819804,26.717849547,26.885048636,972700,2004-03-02
26.588186264,26.64278338,26.311795524,26.461934989,781900,2004-03-03
26.618904114,26.659849357,26.420993427,26.499476149,497300,2004-03-04
26.741737366,26.844103048,26.52335412,26.52335412,636300,2004-03-05
26.762212753,27.035193141,26.731501223,26.751976444,547100,2004-03-08
26.618904114,26.779279926,26.591605549,26.605254832,373600,2004-03-09
26.107070923,26.32886723,26.107070923,26.277683066,610100,2004-03-10
25.796552658,26.042234533,25.619117194,25.86479907,530100,2004-03-11
26.141187668,26.161660288,25.878443561,25.98763781,296700,2004-03-12
25.765830994,25.987627166,25.765830994,25.9398534,441700,2004-03-15
26.117311478,26.212853877,25.997883478,26.175318991,557000,2004-03-16
26.450094223,26.450094223,26.224765246,26.259430632,425700,2004-03-17
26.207433701,26.328763886,26.075704163,26.328763886,509500,2004-03-18
26.051437378,26.10690147,25.930107196,25.999437973,365800,2004-03-19
25.486375809,25.82610289,25.47944379,25.82610289,468200,2004-03-22
25.864236832,26.082631122,25.787971403,26.075699104,499100,2004-03-23
25.479440689,25.732502964,25.479440689,25.687435594,357600,2004-03-24
25.961297989,25.961297989,25.482909416,25.538373493,361000,2004-03-25
25.479440689,25.649302886,25.413574622,25.538372094,381100,2004-03-26
25.92316246,25.982093862,25.708235549,25.739433593,251600,2004-03-29
25.999427795,26.061826528,25.833030294,25.871162999,245800,2004-03-30
25.930099487,25.930099487,25.753302621,25.909298145,697600,2004-03-31
26.242092133,26.259426145,25.999431827,26.093028618,457700,2004-04-01
25.999427795,26.131157277,25.940496394,26.131157277,548600,2004-04-02
26.009838104,26.058370178,25.760243069,25.867709214,684400,2004-04-05
26.22130394,26.259436667,26.079175031,26.120772446,226600,2004-04-06
26.200492859,26.415419787,26.09302675,26.415419787,256000,2004-04-07
26.068769455,26.210900989,25.999438676,26.210900989,130000,2004-04-08
26.276758194,26.276758194,26.106893348,26.155425405,163300,2004-04-12
25.964769363,26.186630995,25.94050333,26.186630995,318900,2004-04-13
25.76717186,25.833035291,25.652773721,25.680507084,507400,2004-04-14
25.500240326,25.555707047,25.313044111,25.534908349,381000,2004-04-15
25.604244232,25.670110315,25.48637875,25.521046779,372200,2004-04-16
25.708236694,25.708236694,25.548771202,25.597303258,376400,2004-04-19
25.423980713,25.777574526,25.420516026,25.677043055,359100,2004-04-20
25.455162048,25.479428065,25.302631293,25.420496689,446900,2004-04-21
25.687448502,25.687448502,25.236793088,25.281857836,406300,2004-04-22
25.760240555,25.81917462,25.58691098,25.71864315,507000,2004-04-23
25.628509521,25.794907067,25.600776156,25.687440939,276700,2004-04-26
25.739442825,25.878107019,25.711709458,25.71517679,316800,2004-04-27
25.413579941,25.652775587,25.371982538,25.652775587,249900,2004-04-28
25.12238884,25.371983849,25.042656072,25.333851131,460000,2004-04-29
24.994129181,25.084261318,24.83813359,25.063462612,483600,2004-04-30
25.13971138,25.13971138,24.983715876,25.10158132,641500,2004-05-03
25.60077095,25.704769726,25.486372826,25.514106186,481000,2004-05-04
25.618106842,25.670106234,25.417043939,25.417043939,362600,2004-05-05
25.392774582,25.444773967,25.202111053,25.358109207,406200,2004-05-06
25.0391922,25.191720431,24.976793445,25.046124219,365700,2004-05-07
24.533071518,24.692537085,24.373608596,24.626670987,498100,2004-05-10
24.751455307,24.796520029,24.643989209,24.664790549,322700,2004-05-11
24.872793198,24.935191948,24.51920204,24.827728462,419100,2004-05-12
24.682126999,24.851991863,24.598929555,24.716795025,398200,2004-05-13
24.553871155,24.69946738,24.474138377,24.66480199,375500,2004-05-14
24.266139984,24.377070804,24.214140584,24.325071404,784900,2004-05-17
24.394399643,24.45333105,24.276534184,24.283468847,460100,2004-05-18
24.75479126,25.017209542,24.75479126,24.898247869,467100,2004-05-19
24.534360886,24.618333988,24.467880733,24.57984576,312800,2004-05-20
24.786281586,24.912242582,24.691812173,24.870257363,633000,2004-05-21
24.870252609,25.006709884,24.789776506,24.936730083,507400,2004-05-24
25.342605591,25.342605591,24.964722665,24.975218968,582400,2004-05-25
25.244636536,25.304117366,25.05919473,25.143167824,957700,2004-05-26
25.825452805,25.919924866,25.692495191,25.867440684,702500,2004-05-27
25.902433395,25.993405814,25.821959951,25.874441471,698100,2004-05-28
26.224334717,26.255826301,26.052888839,26.094876729,694200,2004-06-01
26.25933075,26.399285068,26.150862682,26.381792113,474500,2004-06-02
26.052875519,26.18233611,25.937410884,26.031882919,384400,2004-06-03
26.276807785,26.395772087,26.224323613,26.241819227,439000,2004-06-04
26.773666382,26.773666382,26.51474771,26.535740322,634800,2004-06-07
26.745668411,26.745668411,26.490246811,26.535731679,478100,2004-06-08
26.479759216,26.567231993,26.413279051,26.507751146,776600,2004-06-09
26.609205246,26.633697503,26.50773656,26.535725804,245200,2004-06-10
25.874446869,25.923431411,25.793973407,25.874446869,506200,2004-06-14
26.122871399,26.203344859,26.038895611,26.056391234,357700,2004-06-15
26.073869705,26.157845446,25.933915475,26.14384949,236600,2004-06-16
26.087869644,26.168345741,25.92692012,26.010893204,226700,2004-06-17
25.849943161,25.947914872,25.821953913,25.835947202,276700,2004-06-18
25.682008743,25.83945868,25.678509085,25.710000674,235000,2004-06-21
25.622512817,25.633009118,25.444067704,25.584024603,349200,2004-06-22
25.77996254,25.786959183,25.57702517,25.629509341,307100,2004-06-23
25.996912003,26.066889161,25.895443255,25.930431834,222600,2004-06-24
26.035387039,26.203333201,26.003895465,26.108863819,181700,2004-06-25
26.196342468,26.46225773,26.189343153,26.381784288,246400,2004-06-28
26.091381073,26.094880732,25.961920396,26.021403916,232300,2004-06-29
26.21033287,26.364283076,26.021391433,26.32229787,265000,2004-06-30
25.993413925,26.175356149,25.835961306,26.150863875,310400,2004-07-01
25.888437271,25.905932891,25.751979979,25.793967865,225900,2004-07-02
25.867444992,25.958417411,25.751980307,25.951418095,240200,2004-07-06
26.000402451,26.140359401,25.891937082,25.989906146,341000,2004-07-07
25.797464371,25.979406515,25.793964713,25.919925686,384900,2004-07-08
26.007398605,26.031890869,25.881437632,25.923422844,225200,2004-07-09
26.02139473,26.045886993,25.905930059,25.965410888,247800,2004-07-12
25.89544487,25.93393311,25.825465038,25.923434133,417800,2004-07-13
25.667999268,25.867436994,25.633010708,25.633010708,579500,2004-07-14
25.42307663,25.688991818,25.42307663,25.654003259,553100,2004-07-15
25.793973923,25.947926871,25.769481651,25.933930905,452700,2004-07-16
25.80096817,25.919932529,25.737987667,25.888440942,240600,2004-07-19
25.867444992,25.940921791,25.765976269,25.821960117,180900,2004-07-20
25.874446869,26.084383673,25.874446869,26.084383673,297900,2004-07-21
25.832448959,25.895429436,25.723980952,25.835945947,529500,2004-07-22
25.758974075,25.863939764,25.744978116,25.856943119,414100,2004-07-23
25.734474182,25.758966436,25.622509212,25.716978571,426500,2004-07-26
25.898927689,25.926919606,25.716985564,25.779966044,293200,2004-07-27
25.835943222,25.867434792,25.594520312,25.709984952,388900,2004-07-28
25.90593338,25.947921267,25.758979781,25.79746801,299400,2004-07-29
25.835943222,25.905923005,25.769465765,25.797457678,230800,2004-07-30
26.787658691,26.812150959,26.59522021,26.661697696,1748800,2004-08-02
26.528741837,26.693191073,26.493753262,26.58822268,805100,2004-08-03
26.609205246,26.654690104,26.392271917,26.409767531,1013800,2004-08-04
26.584732056,26.749178662,26.584732056,26.721189397,546400,2004-08-05
26.528741837,26.787660491,26.493753262,26.773664527,818500,2004-08-06
26.595222473,26.686192234,26.546237934,26.598719462,265500,2004-08-09
26.633701324,26.672189544,26.549725571,26.66519023,355100,2004-08-10
26.476251602,26.514739826,26.346793639,26.451759339,551100,2004-08-11
26.41327858,26.465762779,26.38528932,26.427274544,340700,2004-08-12
26.486743927,26.595211937,26.420266462,26.577716322,243200,2004-08-13
26.567220688,26.623201853,26.311799113,26.31529877,452200,2004-08-16
26.41676712,26.588212941,26.41676712,26.528732119,350600,2004-08-17
26.568538666,26.607361135,26.346193997,26.37089896,406200,2004-08-18
26.625007629,26.769707353,26.557950149,26.727357528,516300,2004-08-19
26.790876389,26.804991197,26.66029152,26.692053879,357500,2004-08-20
26.656772614,26.812062501,26.656772614,26.808532451,236400,2004-08-23
26.886165619,26.946162979,26.82263821,26.914400621,332800,2004-08-24
27.284986496,27.330869067,27.041466903,27.104994339,645100,2004-08-25
27.292043686,27.330866153,27.161458779,27.182633691,389800,2004-08-26
27.387331009,27.493210945,27.355568644,27.366156099,266500,2004-08-27
27.36615181,27.510851494,27.36615181,27.412031672,332100,2004-08-30
27.486148834,27.503796387,27.390859053,27.422621416,294100,2004-08-31
27.62027359,27.669683523,27.563803557,27.581451115,464100,2004-09-01
27.810846329,27.863783601,27.58144161,27.620264071,534600,2004-09-02
27.662603378,27.747308367,27.599075983,27.722603418,272600,2004-09-03
27.832017899,27.881427808,27.72966803,27.839075303,365400,2004-09-07
27.740257263,27.863782046,27.708494902,27.708494902,491500,2004-09-08
27.704956055,27.740248454,27.609666308,27.726130956,433100,2004-09-09
27.842611313,27.927313649,27.810848947,27.877903728,612500,2004-09-10
27.95201683,28.11083673,27.944959425,28.072014267,353200,2004-09-13
28.019071579,28.050836633,27.955544164,27.98024912,524700,2004-09-14
27.817901611,27.930838938,27.764961651,27.810844206,526400,2004-09-15
27.987308502,28.100245827,27.952013401,27.994365907,251000,2004-09-16
28.163770676,28.234355487,28.135535674,28.17082808,533700,2004-09-17
27.94143486,27.98731743,27.860262563,27.884967526,298700,2004-09-20
28.146141052,28.2096685,27.966146167,28.036733717,309400,2004-09-21
27.997888565,28.14611826,27.983771067,28.093178314,628600,2004-09-22
28.057907104,28.199079503,28.054377054,28.121434549,350200,2004-09-23
28.121414185,28.146119134,28.012006934,28.050829383,401000,2004-09-24
27.94143486,28.001432244,27.842615006,27.90614244,576600,2004-09-27
28.043769836,28.079062238,27.772015383,27.877892587,499000,2004-09-28
27.94143486,28.174369681,27.846145056,27.934377453,440300,2004-09-29
28.163770676,28.216707938,28.026128408,28.029655764,620600,2004-09-30
28.414348602,28.495520862,28.273176295,28.297881246,358100,2004-10-01
28.49552536,28.576700325,28.414353088,28.460232951,378900,2004-10-04
28.449653625,28.534355971,28.3931836,28.523768514,343100,2004-10-05
28.506118774,28.506118774,28.244951659,28.26965662,248800,2004-10-06
28.541400909,28.622573162,28.35434607,28.446108466,515600,2004-10-07
28.502586365,28.668463656,28.502586365,28.580231283,246500,2004-10-08
28.583757401,28.664932364,28.530817441,28.622579858,231800,2004-10-11
28.410810471,28.463750408,28.251993352,28.294343148,362500,2004-10-12
28.17083168,28.364943976,28.13553927,28.336708971,311500,2004-10-13
28.234357834,28.414352619,28.195535376,28.407292522,459300,2004-10-14
28.484939575,28.555527091,28.340239881,28.410824703,325900,2004-10-15
28.527288437,28.551993391,28.371998615,28.410821071,309400,2004-10-18
28.481407166,28.763751819,28.439057352,28.696694358,575900,2004-10-19
28.587282181,28.728454483,28.474344877,28.523754779,447900,2004-10-20
28.597883224,28.636705693,28.492005967,28.587295768,206700,2004-10-21
28.421421051,28.615533414,28.417891001,28.594355806,242600,2004-10-22
28.421421051,28.453186116,28.287308769,28.304953634,297800,2004-10-25
28.573162079,28.573162079,28.379052537,28.414344936,310200,2004-10-26
28.541400909,28.57669331,28.340231264,28.431990967,312300,2004-10-27
28.594341278,28.721396088,28.481403968,28.548461421,268500,2004-10-28
28.597883224,28.671998113,28.477888461,28.50612078,400200,2004-10-29
28.855531693,28.908471684,28.6755368,28.7355342,440200,2004-11-01
29.05314827,29.250787873,29.010795772,29.010795772,428800,2004-11-02
29.501373291,29.547255846,29.346086154,29.469610931,847600,2004-11-03
29.73783493,29.787244836,29.33549559,29.363727899,470600,2004-11-04
30.111946106,30.12606361,29.875483977,29.896658886,1175800,2004-11-05
30.108406067,30.182520917,30.041351312,30.111936115,643600,2004-11-08
30.034311295,30.104898837,29.99901887,30.027253887,345500,2004-11-09
30.1966362,30.351925985,30.143698948,30.246046097,622400,2004-11-10
30.56722641,30.620166377,30.447228971,30.461346475,490300,2004-11-11
30.994264603,31.022499605,30.73309756,30.793094921,614100,2004-11-12
30.969568253,31.188385545,30.969568253,31.026038273,799700,2004-11-15
30.355472565,30.415469944,30.221357607,30.309589998,651400,2004-11-16
30.143703461,30.726034857,30.11546846,30.680155002,956200,2004-11-17
30.182527542,30.238997551,30.027240404,30.03076776,283300,2004-11-18
29.984891891,30.108416686,29.893129462,30.055479412,588400,2004-11-19
29.893135071,29.931957541,29.713142919,29.737847883,609000,2004-11-22
30.248790741,30.319921436,30.131422652,30.266572058,840600,2004-11-23
30.120750427,30.142089091,29.939363645,30.106523747,673900,2004-11-24
30.12430191,30.191877957,29.985595183,30.006936558,306100,2004-11-26
30.355495453,30.508428933,30.298591423,30.487090261,445600,2004-11-29
30.366163254,30.469304685,30.263021822,30.348381933,519200,2004-11-30
30.839176178,30.906752223,30.479960007,30.479960007,589600,2004-12-01
30.622238159,30.764502296,30.600899488,30.625795509,557000,2004-12-02
30.689804077,30.785830778,30.640012053,30.643569401,274700,2004-12-03
